;created_at;text;Lang;user.screen_name;;
387;2021-09-03 10:46:24;andai dulu sama Scarlett beneran jadi kerjasama, sekarang song joong ki bisa jadi rekan sekerja wkwkwkkw.;id;from_dindaolive;;
388;2021-09-03 10:47:03;bukan song joongki deng. VINCENZO ???????? coba bayangin vincenzo pake scarlett;id;tiramisxiu;;
389;2021-09-03 10:47:11;"Song joong ki jd BA scarlett????
Aku dulu pernah pake tp udah nggak lagi, skrg pindah haluan ke chetapil &amp; avoskin??
Sbg alumni scarlett saya mengucapkan selamat untuk akang joong ki https://t.co/4yholwvZtB";id;akuistrisahjin;;
390;2021-09-03 10:47:38;waw ternyata betulan song joong ki jdi BA scarlett ??;id;_chewyena;;
391;2021-09-03 10:50:58;semoga scarlett egk naik harga gara gara BA nya song joongki wkwkwk;id;bayisiapa;;
392;2021-09-03 10:51:09;Tuhkan bener song joong ki jd BA scarlett??;id;bananakoo_;;
393;2021-09-03 10:51:14;WEHHHH KAGET BNGT BENERAN SONG JOONG KI JADI BA SCARLETT? aku sebagai pengguna scarlett seneng banget dongg??????????;id;jkmytime__;;
394;2021-09-03 10:51:30;HAH? JOONG KI JADI BA SCARLETT??? HEBAT BENER;id;sunbybear;;
395;2021-09-03 10:52:23;pasti Scarlett bakalan naikin lagi harga nya dr yang sebelum2 karena song Joong ki jadi brand ambassadornya https://t.co/IC3MAnpsZE;id;sungnobin;;
396;2021-09-03 10:53:44;baru tau song joong ki jdi star ambassador scarlett wt;id;Jinhopebyy;;
397;2021-09-03 10:54:16;Sebagai penjual Scarlett, semoga adanya om song joong ki penjualan ku meningkat wkwkwk;id;Aaakkulapar;;
398;2021-09-03 10:54:26;Scarlett bayar Song Joong Ki berapa yaa jadiin doi BA, semoga gak makin mahal produknya pen bgt dapat pc bigbos??;id;docymaluv;;
399;2021-09-03 10:56:08;anjir gue baru tau song joong ki jdi ba scarlett sie....;id;hereissun;;
400;2021-09-03 10:57:05;PANTESAN FELLI BISA VCAN SAMA SONG JOONG KI RUPANYA MAU JADI AMBASSADOR NYA SCARLETT YA ALLAH ??;id;niskuyaj;;
401;2021-09-03 10:57:27;pusing bgt song joongki jadi ba scarlett?!?!?!?!?!?!?!???????!!!!!!!!;id;thispiw;;
402;2021-09-03 10:57:55;Song joong ki jdi BA nya scarlett apakah ini tanda hrs beli?;id;serenfluenza;;
403;2021-09-03 10:58:23;"Song Joong Ki asksksks jadi BA Scarlett? Aku sbg pengguna Scarlett bahagia jadi nya ????
Tapi plis jangan naik juga harga nyaa https://t.co/5ysqJOTBF6";id;UnggieJjk;;
404;2021-09-03 10:59:00;Keren bgt asli scarlett bisa bayar mas joong ki https://t.co/Jk7aRbnTTy;id;aguieneen;;
405;2021-09-03 10:59:19;"pls ampee gw teriak kek gini ""MAMAA SON JOONGKI JADI BRAND AMBASADOR SCARLETT"" ?? https://t.co/4bM791NCOU";id;jayprkzlw;;
406;2021-09-03 10:59:28;anjr dah Song Joong Ki jdi BA scarlett , fix sih tante gua bakal seneng habis habisan mane dia jual barang kosmetik juga lagi dah lah gua beli ngg bakal dikasih diskon https://t.co/SkeLhybMAc;id;jlzy_ul;;
407;2021-09-03 10:59:30;Jujurly aku beloman nyobain pake Scarlett. Fix lah joongki BA nya aku auto beli??;id;nidaaadillah;;
408;2021-09-03 11:00:12;"WOW WOWWW HERE WE GOOOO!!!!!
Ternyata beneran SONG JOONG KI???
Scarlett gila sih kayak ngerasa wow keren aja produk local tp BA nya korean pop https://t.co/Wj6W40fihK";id;ranansyach;;
409;2021-09-03 11:01:06;Tadi cerita ke ibuk kalo si Felicya ngajakin Song Joong Ki jadi BA Scarlett... auto nyaut. Ternyata udah tau duluan… https://t.co/zZlk0irHSo;id;KentyPelangi;;
410;2021-09-03 11:01:47;Pantes aja kemaren kak feli bisa vc sama #SongJoongKi oppa?? ehh ternyata Joong Ki oppa udah jadi BA nya #Scarlett gilaa sihh scarlett daebak bangett https://t.co/FCVLv6SMpr;id;Alisajung17;;
411;2021-09-03 11:02:31;Felicya dah vcan skrng song joong ki jdi BA Scarlett????jangan sampek harganya naik ni produk https://t.co/T2evCSvgJS;id;almiraputriH;;
412;2021-09-03 11:02:49;scarlett gapake joong ki jadi ambassador aja aku udah cocok bgt dan berkali-kali repurchase. apalagiiii skrg joong ki ambassadornya.. ????;id;lintangph;;
413;2021-09-03 11:02:53;hah paskae si.. tembe wingi.. sapa kae namane sing dobae nganu scarlett sek hamil la jare ngidam pgn vc mbe joongki. https://t.co/APmkENTqth;id;aiphyte;;
414;2021-09-03 11:03:00;OMGGG SONG JOONG KI JADI BA SCARLETT DONG GUYS KEREN BGT???? https://t.co/QkQis08Q9l;id;cetaims;;
415;2021-09-03 11:03:14;"HAH??? ga salah song joong ki jadi BA scarlett???? keren bgt??????
#ScarlettXSongJoongKi #GlowingWithScarlett https://t.co/xA2uUnfacz";id;pengabdisushii;;
416;2021-09-03 11:04:08;keren bgt scarlett BA nya song joong ki https://t.co/6KZ5OrqE2i;id;bo0o0oo_;;
417;2021-09-03 11:04:36;PANTES BISA VIDCALL. TERNYATA SONG JOONGKI JADI STAR AMBASSADOR SCARLETT ??;id;goosphere;;
418;2021-09-03 11:05:11;shock banget song joong ki jd BA nya scarlett...ko mau??;id;monartlisa;;
419;2021-09-03 11:05:11;YATUHAN KLO BELI SCARLETT DAPET PC SONG JOONGKI GUE BELI TU BODY LOTION NYA;id;goosphere;;
420;2021-09-03 11:05:19;"Jujur gue seneng bgt karna u pada taulah sesuka apa sama song joong ki huhu terus ada kerja sama dengan produk lokal tuh kaya berasa lebih mudah digapai sjsjsjjs (pdahal gak juga yekan)
Salut sih sama scarlett ini padahal joongki itungannya udah papan atas banget kan ya di korea? https://t.co/6ohIxtlfHL";id;kamugemes;;
421;2021-09-03 11:05:49;"Rekomen ke aku dong Hand body Scarlett whitening yang enakeun wanginya dan melembabkan kulit tuh varian apa?

Pengen check out shop** sebelum harga naik karna BA nya Song Joongki https://t.co/FpTaN7iixO";id;nidaaadillah;;
422;2021-09-03 11:05:58;Boom????tuh kan beneran, demi apaaaa keren. bnget best collab nih Scarlett x Song joong ki https://t.co/q3KN4nMI4i;id;sipengg_;;
423;2021-09-03 11:07:04;Naik ga ya harga scarlett soalnya emak gue keracunan scarlett apalagi ini BA nya Song Joong Ki https://t.co/AgMlx9PXYu;id;canadaboysa;;
424;2021-09-03 11:07:09;tf song joongki jd ba scarlett ?? https://t.co/miY2kwk47g;id;tinkerlustt;;
425;2021-09-03 11:07:12;Gila, Scarlett bayar Song Joong Ki berapa itu buat jadi BA??;id;keniglo;;
426;2021-09-03 11:07:24;HAH KREN BGT SCARLETT X SONG JOONG KI;id;miznggu;;
427;2021-09-03 11:07:58;song joongki jadi 'star ambassador' scarlett whitening, pantes felicya bisa vidcall????;id;onyourulii;;
428;2021-09-03 11:08:25;Salut banget si, brand lokal kesukaan aku, Scarlett bisa datengin Song joong ki ?????????? https://t.co/q3KN4nMI4i;id;sipengg_;;
429;2021-09-03 11:08:35;Iyaaaa hebat banget Scarlett BAnya Ampe song joong ki????;id;myluvTaeJae;;
430;2021-09-03 11:11:54;Hah serius?? Gw pengguna Scarlett soalnya?? btw yg punya Felicia bukan sih? Soalnya kemarin sempet vc sama Joongki??;id;nunagguk;;
431;2021-09-03 11:12:07;"Song Joong Ki jadi BAnya scarlett ?! OMO OMO
plis abis ini scarlett jangan naik harga…";id;daprhodit3;;
432;2021-09-03 11:12:55;"Woi elah anjir ini keren bgt si 
Gila mantap betul ni 

Song joong ki Woi jadi BA scarlett 
Sumpah gokil bgt https://t.co/RVdUoQGAd7";id;1004and1013;;
433;2021-09-03 11:14:40;Mantap banget song Joong Ki jadi BA Scarlett ??;id;Taejoursjk;;
434;2021-09-03 11:15:03; Cukup jomplang si memang, lagian song joong ki ga pake scarlett juga udh putih woi;id;omgyoulie;;
435;2021-09-03 11:16:23;"awas aj hrga scarlett mahal gara"" song joong ki jdi BA nya ??";id;lafioreline;;
436;2021-09-03 11:16:33;hah gue liat scarlett trending ternyata song joongki jadi BA nya scarlett.....gokil jg;id;jamongdol_;;
437;2021-09-03 11:17:59;Song Joong Ki jadi BA Scarlett, harganya auto jd mahal gak ya ?? https://t.co/2e3jYDtzR5;id;pratiwidishas;;
438;2021-09-03 11:18:35;OMG ini benneran oppa Song Joong Ki jadi BA Scarlett?? ???? https://t.co/w6BIrPNhp5;id;rmlwrk;;
439;2021-09-03 11:19:04;Felicya ngidam mau liat Song Joong Ki eh sekarang malah Song Joong Ki jadi BA scarlett yukk bisaaa Scarlett ngeluarin PC;id;Pandaaaa0830;;
440;2021-09-03 11:19:14;Tuhkaaaaaannnn SONG JOONGKI JADI BA SCARLETT Kwkwwkwk hebaat bgt bisa ngegandeng SJK https://t.co/tspHQpsPkK;id;dhelsadell;;
441;2021-09-03 11:19:19;aduh kaget bgt rame gini. maaf pihak scarlett bukan maksud menjatuhkan tp saran aja klo bisa bkin artis segede joongki jd BA seengganya brandingnya dibagusin jg kaka scarlett https://t.co/GZZQ1gmxdQ;id;gorengmawut;;
442;2021-09-03 11:19:42;Jan sampe Scarlett naik harga gara2 ba nya song joongki ?? serum kesayangan yg murce tapi nampol;id;iuiujune;;
443;2021-09-03 11:20:05;ya ampun bisa ga gue belanja scarlett dapet joongki nya sekalian;id;theoctoberlilac;;
444;2021-09-03 11:20:16;SCARLETT WHITENING BA NYA SONG JOONGKI????? otokke;id;dedekruto;;
445;2021-09-03 11:21:45;Ngga kaleng-kaleng sih Scarlett Whitening ngejadiin Joongki brand ambassador-nya. ??;id;hyoomuhns;;
446;2021-09-03 11:23:01;Tiba² degdegan bgt tau song joongki jadi ba nya scarlett. Gue pake body care nya soalnyaa ????;id;xohiysdb;;
447;2021-09-03 11:23:41;Scarlett bakal naik harga ga ya ???? Song Joong Ki lo ini ?? https://t.co/zchLm9OuLW;id;Gomsemari_ee;;
448;2021-09-03 11:25:03;Song joong ki jadi BA nya scarlett, tapi keknya gue gk bakal beli juga deh..;id;syalalaaa20;;
449;2021-09-03 11:26:55;Gila sih scarlett gandeng song joong ki;id;depiramonda;;
450;2021-09-03 11:26:58;"DEMI TUHAN BA SCARLETT WHITTENING BENERAN SONG JOONGKI 

https://t.co/AI7IplhcmS";id;dedekruto;;
451;2021-09-03 11:28:45;Gila² gue pengguna Scarlett senang bgt?????? hueeee song Joong Ki jadi BA dong????????;id;hea_1n;;
452;2021-09-03 11:29:41;OMGG SONG JOONG KI JADI BA SCARLETT? aku sebagai pengguna scarlett seneng banget dongg?????????? https://t.co/awfibCmgH3;id;febyanbinyanyan;;
453;2021-09-03 11:30:08;Oppa Song Joongki, yuk barengan posting Scarlett nya ?? https://t.co/sx6zckfiCs;id;oreayea;;
454;2021-09-03 11:30:20;ga nyangka si produk scarlett yang biasa gue pake collab sama Song joong ki https://t.co/khTnjffESX;id;hacibee_;;
455;2021-09-03 11:30:35;"Ketika abang gue,  Soon Joong Ki jadi BA Scarlett. 

Gue : https://t.co/SRsHXbHfo0";id;AmudyRazzaq;;
456;2021-09-03 11:30:55;ga nyangka ternyata song joong ki jadi BA scarlett???? gilaa sihh scarlett daebak bgttt???????? https://t.co/QkQis08Q9l;id;cetaims;;
457;2021-09-03 11:31:42;keren bgt si scarlett bisa datengin aktor sekelas Song Joong Ki https://t.co/khTnjffESX;id;hacibee_;;
458;2021-09-03 11:31:51;Song Joong Ki jadi Brand Ambassador Scarlett nih girls :) https://t.co/YqLbR0f6ZG;id;Zulfazel;;
459;2021-09-03 11:31:59;"Woi elah anjir ini keren bgt si 
Gila mantap betul ni 

Song joong ki Woi jadi BA scarlett 
Sumpah gokil bgt https://t.co/awfibCmgH3";id;febyanbinyanyan;;
460;2021-09-03 11:32:55;maap banget ini mah yaampun. tapi packaging ny scarlett ini sederhana banget gasih? knp gk di upgrade gitu mana Song Joong Ki yg jadi BA kaya gimana gitu kemasannya. tapi perlu duit lagi sih emg wkwk mana Jong Ki pasti mahal banget, isokey lah gua juga kaga beli, congrats btw https://t.co/ocXM8QW4O5;id;tiaanakece;;
461;2021-09-03 11:33:48;Aku yg pengguna setia scarlett kamchagiya om joong ki jadi ba scarlett??;id;rsydnp;;
462;2021-09-03 11:36:21;gile omset scarlett brapa smpe bsa BAnya song joongki ??;id;deardongyoung;;
463;2021-09-03 11:36:59;gue kaget bgt song joong ki tbtb jd brand ambassador scarlett;id;jshuawifey;;
464;2021-09-03 11:38:03;AJAKAHFSGABAKJDHSH GATAU MAU BERKATA APA SENENGGGG BGTTTTT AHAHAH SONG JOONG KI DI JADIIN BA SCARLETT https://t.co/DQkUmvvisB;id;peoplelabil_;;
465;2021-09-03 11:38:08;Ayaaaang song joong ki lagi lagi trending garagara scarlett??? https://t.co/qd9id4T6Bm;id;dearhayatiii;;
466;2021-09-03 11:38:33;scarlett no kaleng kaleng ba nya song joongki sekarang wanjayyyyy;id;rensgurl;;
467;2021-09-03 11:39:45;Song joong ki jadi BA scarlett whitening,antara seneng dan sad ,senengnya sjk jadi BA sedihnya nanti kalau harganya naik,semoga harganya ngga naik ya bundd https://t.co/BarbltaKtJ;id;HawaAzahra2;;
468;2021-09-03 11:39:48;Untung aku udh beli serum Scarlett sebelum rilis JoongKi jadi BA nya, ntar harganya malah naik wkwk;id;sadyeoja_;;
469;2021-09-03 11:40:21;song joong ki jadi BA scarlett dong, jadi makin akrab sama feli dong mantap bener fangirl goals??;id;jaehyunjustjay;;
470;2021-09-03 11:40:43;Apa cuma aku yg ga seneng Song Joong Ki jdi BA nya scarl*tt. Krn menurut aku packagingny scarlett kurang bagus untuk sekelas joong ki. Dan lagi pun, joong ki karakterny manly bgt, jdi foto sambil megang produk yg rame kyk gitu ga pas sii :( https://t.co/EIDSnGQuki;id;ananrwhd;;
471;2021-09-03 11:40:45;aaaaa song joongki????senengg bgtt????gilaa scarlett keren banget https://t.co/yGxmbvCAWK;id;bentarkubingung;;
472;2021-09-03 11:40:47;Omo Omo oppa so joongki dong yg dijadiin BA nya scarlett sumpah kece sih ini, parah paraahhh jdi makin suka sama produknya Scarlett https://t.co/qv4EUZj3gb;id;Nurulhaayati;;
473;2021-09-03 11:41:12;Gilaaaaa anjir Scarlett BA nya Song Joongki ???? kyk gw bosen bgt tiap liat artis endors merk itu ???? disogok brp itu diaaaa;id;sinsanfeb;;
474;2021-09-03 11:41:17;tapi packaging scarlett tuh masih kurang, gua rasa perlu banyak improve ?? sayang banget BA nya sekelas joongki mah;id;WICKEDWHlMS;;
475;2021-09-03 11:42:22;@GifaniD pake scarlett tuhh wkwk BAnya joongki nehh gokil https://t.co/JExWgUqqJ6;id;MairaSyfaa;;
476;2021-09-03 11:42:40;"Iya kayaknya, nder.
Yang Felicya kan bukannya yanb punya scarlett? (Cmiiw)
Dan mba Felicya suka Mas Song Joong Ki, so??? Uda jelas sih... https://t.co/EyzX2enXE0";id;kalunaaamiu;;
477;2021-09-03 11:43:06;Gilaa Scarlett keren bgttt jadiin oppa Song Joong Ki BA nya ???? https://t.co/w6BIrPNhp5;id;rmlwrk;;
478;2021-09-03 11:44:25;Berawal dari Feli vc an sama song Joong Ki berujung menjadi brand ambassador Scarlett ???????? seneng banget pasti sebagai pengguna setia Scarlett https://t.co/YwXYdrmwEI;id;youra1610;;
479;2021-09-03 11:44:25;apa pendapat kalian tentang scarlett yg bawa song joongki sebagai ba??;id;jvhwang;;
480;2021-09-03 11:44:40;scarlett gila dah bisa yak bawa brand ambassadornya song joong ki gt aduh kacaww;id;lembutnyaaa;;
481;2021-09-03 11:45:47;Semoga abis song joongki jadi BA scarlett langsung ngelamar gw akhir tahun ini, aminn;id;pigiyagaw_;;
482;2021-09-03 11:46:19;demi apa?!! ini beneran song joongki yg jadi BA nya?!? ga nanggung-nanggung emg scarlett???? https://t.co/PL51HQKvmI;id;xpeacesea;;
483;2021-09-03 11:46:22;aku punya scarlett freshy apakah kalo kupake terus bisa jadi mirip song joongki yaa ??;id;pusingbetul;;
484;2021-09-03 11:46:22;OMG!!! Demi apa sih Song Joongki jadi BA Scarlett keren bangett?????? https://t.co/WbTRQbnL23;id;txtfromolivia;;
485;2021-09-03 11:47:04;Demi apasi song joong ki jadi brand ambassador nya Scarlett ??????;id;iniRinijodohjk;;
486;2021-09-03 11:47:06;ga main-main scarlett langsung song joong ki BA nya keren kerennn mntapp kali woii https://t.co/PL51HQKvmI;id;xpeacesea;;
487;2021-09-03 11:47:14;ini seriusan ga sih! SONG JOONG KI JADI BA SCARLETT??! woeelah calon suami gueee???????? https://t.co/v8lwoiHat2;id;ratuterakhirrr;;
488;2021-09-03 11:48:25;serius ini demi apa soong joong ki jadi BA scarlett??? https://t.co/0T0ppcHEG0;id;callmeoty;;
489;2021-09-03 11:48:46;EH TENAN SONG JOONGKI JADI BA SCARLETT GAIS? ??????;id;starawrss;;
490;2021-09-03 11:49:02;ya allah song joong ki jdi ba scarlett, treasure jadi ba ruangguru, aheng ten sama yangyang makan indomi……………….hr ini ada paan dh??;id;sahiiiyaaa;;
491;2021-09-03 11:49:46;"KAN KAN BENER
Song joong ki jadi BA scarlett?? https://t.co/XaOci9Rn0X";id;oceaneyeshere;;
492;2021-09-03 11:51:08;aaa akhirnya udah gak penasaran lagi siapa BA Scarlett. keren bgt asli produk lokal bisa collab sama Song Joong Ki https://t.co/AG1d8bTo5h;id;cuddleybearrrr;;
493;2021-09-03 11:51:31;Kerenn bgt ga sii, Mas Song Joong Ki jadi brand ambassador scarlett??????;id;eruuchiitanda;;
494;2021-09-03 11:51:42;Song Joong Ki jadi BA Scarlett? Sudah tida kaget wkwk ga mungkin bs vid call kalo ga ada hubungan kerja ??;id;jediren_;;
495;2021-09-03 11:52:21;"Lagi lagi suami trending di twitter ?
Song Joong Ki 
Scarlett https://t.co/JY2oOopJ31";id;MWahyuningtiyas;;
496;2021-09-03 11:53:01;wihh keren Scarlett BA nya Song Joong Ki, emang keren banget Scarlett https://t.co/3m4auRfnUq;id;Lifeofdan5;;
497;2021-09-03 11:56:17;Jd bangga make scarlett gegara song joong ki;id;cheonsyaaa;;
498;2021-09-03 11:58:03;scarlett x song joong ki aslian ??;id;jenographite;;
499;2021-09-03 11:58:47;gak ada yg lebih aneh daripada joongki jadi ba scarlett........;id;terpilwon;;
500;2021-09-03 11:59:32;"Scarlett emng beda 
 Shhsgehjsjs song joong ki ???? https://t.co/ypGLiZOWD6";id;ulpaaaaaaaaaaa;;
501;2021-09-03 11:59:53;Yah tapi kalo beli Scarlett dapet PC Song Joong Ki ya GASSS LAH YA KALI ENGGAK ?? https://t.co/vK8rYXJGyg;id;evaayra;;
502;2021-09-03 12:00:32;Scarlett dari jaman kapan ga tau dah ga abis abis awet bgt sampe akhirnya di ba in Song Joong Ki  ???? https://t.co/RuWPYD80dV;id;nisrinara07;;
503;2021-09-03 12:01:23;Hahhh ini serius Scarlett collab sama Song Joong Ki??? Asli keren bgt ini mah ?? https://t.co/SNTjyEQ7AR;id;Niken_2508;;
504;2021-09-03 12:01:47;wew scarlett ngegaet song joongki buat jadi BA... pantesan aja ownernya bisa video call gitu ??????????????;id;ainouun;;
505;2021-09-03 12:02:00;WEEIII GILASIII NIH BENERAN SONG JOONGKI JADI BA SCARLETT??!!?????? kerennn bgt? https://t.co/2itFejpAyJ;id;redhasheila;;
506;2021-09-03 12:04:41;pantes kemaren VC an ternyata??? Song Joong Ki jadi BA Scarlett donggg gila sih keren bgttt https://t.co/AG1d8bTo5h;id;cuddleybearrrr;;
507;2021-09-03 12:05:07;DUREN GUEE HUHUUU, SONG JOONG KI JADI BA SCARLETT GUYSS?????? https://t.co/95XRsH4dCy;id;keiist_;;
508;2021-09-03 12:06:20;bakalan makin rajin checkout scarlett misal dapet pc song joongki;id;retfelfetlatte;;
509;2021-09-03 12:06:36;Wahh seriusan nih? Kaget sekaligus seneng banget brand favorit aku Scarlett collab sama oppa Song Joong Ki ?? https://t.co/QDsqGSCBzI;id;teaayv_;;
510;2021-09-03 12:06:50;Song Joong Ki jadi star ambassador scarlett ??;id;katarina_febri;;
511;2021-09-03 12:08:53;OMG oppa so joongki ku tercintah aja pake Scarlett samaan dong kaya gue, yaampun ganyangka bisa samaan body care sama oppa https://t.co/SvkESM3vCm;id;Nurulhaayati;;
512;2021-09-03 12:09:24;Aaaaa Masi gak nyangka banget si ternyata aa joongki jadi BA Scarlett ???? https://t.co/T2MljxtMs8;id;helisrosa;;
513;2021-09-03 12:09:32;Keren bgt song joong ki jd BA nya scarlett https://t.co/oviauNlj0S;id;diannkurniawati;;
514;2021-09-03 12:09:43;Beli scarlett freebiesnya om joongki boleh lahhh ?? https://t.co/2f7E3FMtMY;id;6cashzone;;
515;2021-09-03 12:10:20;Edan banget Scarlett ngajak song joong Ki jadi brand ambassador ya Allah;id;apaayipyip;;
516;2021-09-03 12:11:36;Eh sumpah sih ternyata si ganteng joongki yg jadi BA Scarlett , jadi makin semangat buat glow up nih biar glowing kaya mba mba Korea https://t.co/BO5wWP3gzk;id;helisrosa;;
517;2021-09-03 12:12:23;Babang joongki jadi new BA produk scarlett whitening. Gilee bayarannya brp tuh??pantess yg punya bisa vidcall??;id;hanaaa113;;
518;2021-09-03 12:12:40;Jadi beneran ya, Scarlett x Song Joongki……..??? ???????????? https://t.co/TZKhY0t5S0;id;Taskyuuw;;
519;2021-09-03 12:13:35;Demi apa si ini Song Joong Ki jadi BA Scarlett, salah satu aktor terkenal korea bisa collab sama Scarlett si kerennnn bangett https://t.co/S2VWqoUfl9;id;Niken_2508;;
520;2021-09-03 12:14:24;dapat pic Song Joong Ki gak ya kalau beli Scarlett? Pasti makin mehong harga Scarlett karena brand ambassador bukan kaleng2 wkwk https://t.co/O5wtFmIMs2;id;ceyeunoobin;;
521;2021-09-03 12:15:03;Tadinya sempet nebak nebak siapa ya eh gtw nya JOONGKI ahhh yaampur keren parah scarlett mah tau aja yg cakep cakep?? https://t.co/7Au8k3QrgA;id;kudila_;;
522;2021-09-03 12:15:49;"Ini trendingnyaa wkwk
Ternyata Song Joong Ki jadi BA Scarlett makanya heboh?? https://t.co/kj5BAvTx1I";id;pacarchrisevans;;
523;2021-09-03 12:17:57;Cakep bgt Song Joong Ki di video scarlett itu;id;cheecyssh;;
524;2021-09-03 12:18:16;"Hanjir scarlett BA nya Song Joong Ki

tapi tetep ga beli sih, soalnya ga pengen putih ??????????";id;sumekarjati;;
525;2021-09-03 12:19:39;Sebagai pengguna Scarlett aku ngerasa seneng banget oppa Song Joong Ki yang jadi BA Scarlett, best collab nih ?? https://t.co/VHYnx6MZpm;id;teaayv_;;
526;2021-09-03 12:19:49;hah apa nih tibatiba song joong ki ba scarlett???????;id;rainctybliss;;
527;2021-09-03 12:21:06;Wah pacar halunya @dinajanidya Song Joong Ki jadi Ba scarlett dan jadi tt ??????;id;syahrulmoe_;;
528;2021-09-03 12:21:35;Plss auto cekout scarlett, biar dapet photocard nya joongki???? https://t.co/svJTqx0Y3L;id;ayudwahyuni_;;
529;2021-09-03 12:21:57;"Song Joong Ki aja make Produk Scarlett,
masa kamu engga. https://t.co/OEWTp2YE4c";id;yaellahboy;;
530;2021-09-03 12:23:12;Kalo beli scarlett bisa dapet song joong ki mau woy walaupun w ga cocok bikin iritasi kulit ini ??????;id;Titatoooo;;
531;2021-09-03 12:24:10;Tunggu, ini song joongki jd brand ambassador scarlett whitening????????;id;dhealovaaaa;;
532;2021-09-03 12:25:22;gila sih scarlett whitening jadiin song joongki brand ambassador nya... beuh mantuls;id;KimSeok_Ma;;
533;2021-09-03 12:25:43;kira-kira nanti kalo beli scarlett dapet photocard song joongki ga ya?;id;namirazae;;
534;2021-09-03 12:27:07;Oalah song joongki jadi BA scarlett, pantes kemaren gampang aja si feli minta vc haha https://t.co/9Q9YgswHAs;id;sunnyepposo;;
535;2021-09-03 12:30:00;Song Joong Ki trending waaak gegara jadi BA nya scarlett. Biasanya artis korea jd BA e-commerce ni beda sendiri wak, mantap;id;rafika6396;;
536;2021-09-03 12:30:07;mnurut gua scarlett kualitasnya msh kurang:') kok bisaan bgt joongki jd ba nya ya:');id;jenxierubyjane;;
537;2021-09-03 12:30:40;Hah seriously Joongki jadi Brand Ambassador Scarlett? Wah kerennn scarlett emg ga salah pilih sih ini https://t.co/XBEpiYRmqV;id;evisintiyaa;;
538;2021-09-03 12:31:16;Karena joongki jdi BA nya scarlett, aku akan langganan scarlet terus mulai sekarang !!!;id;nftrian;;
539;2021-09-03 12:31:29;Dapat PC nya Song Joong Ki ga yaa nanti kalau beli produk Scarlett ?;id;tiwiiter_;;
540;2021-09-03 12:31:39;Asli kaget dengernyaaa, tapi aku setuju sih kalo Joongki jd BA Scarlett https://t.co/XBEpiYRmqV;id;evisintiyaa;;
541;2021-09-03 12:33:30;hah gilak scarlett whitening BA nya song joong ki anjrittt;id;ckittenss;;
542;2021-09-03 12:33:57;Loh Felicya waktu itu vidcall sama song joong ki ternyata mau jadiin dia brand ambassador Scarlett??;id;terjehajeha;;
543;2021-09-03 12:34:34;Song Joong Ki jadi BA Scarlett ??, aku sebagai pengguna scarlett seneng banget ??. Tapi tapi, harganya naik gak ya ? https://t.co/cgFUD2ck7B;id;Ireemii3;;
544;2021-09-03 12:35:08;joongki jadi BA Scarlett, gua yg pake Scarlett berasa mirip kek joongki juga sih jadinya?? https://t.co/6pInzQCpf4;id;denisanjaya___;;
545;2021-09-03 12:35:32;ini scarlett hebat bgt bsa jdiin song joong ki jdi ba?? https://t.co/nDgCIjaAKb;id;taesvaent;;
546;2021-09-03 12:36:31;Oh dah keliatan bgt ni kalau doi mah Song Joong Ki, kece sih scarlett yaa BA nya bukan maen haha https://t.co/ast1xWQ88B;id;sptembr26;;
547;2021-09-03 12:36:52;Wow trnyata actor korea yang dibilang amelia tant itu song joong ki x scarlett whitening????;id;seonhocorndog;;
548;2021-09-03 12:38:41;ya ampun kaget akutuh, ternyata scarlett collab sama oppa Song Joong Ki keren bgt???? https://t.co/cilbfZqLi4;id;ekayoliati;;
549;2021-09-03 12:40:15;Dari kemaren udah penasaran banget sih, dan akhirnya terjawab juga kalau Song Joong Ki yang jadi BA Scarlett???? https://t.co/ijP3GvGGdi;id;puputrsy;;
550;2021-09-03 12:42:16;song joong ki jd BA scarlett, harga facialwash sama serumnya ga naik kan? T___T;id;cloudy9stars;;
551;2021-09-03 12:42:47;keren parah sih Scarlett. akhirnya dah di spill juga kalau yang jadi BA Scarlett tuh Joongki?? https://t.co/ZaGr1wfOVw;id;denisanjaya___;;
552;2021-09-03 12:43:03;Maaf song joongki muka gue kalo dipakein scarlett makin menjadi jerawatnya, alias ga cocok. Jadi skip dulu ????;id;prills_s;;
553;2021-09-03 12:43:04;best collab sih ini, duh jadi makin semangat ngerawat kulit pake produk scarlett, secara Song Joong Ki juga pake?? https://t.co/cilbfZqLi4;id;ekayoliati;;
554;2021-09-03 12:44:11;Pantesan aja waktu itu vcan sama joongki ternyata udah dijadiin BA scarlett?? https://t.co/7n05VFUHj4;id;TanElvina9;;
555;2021-09-03 12:45:10;Ketika brand yang lain berlomba-lomba iklan di Times Square New York, scarlett beda sendiri, jadiin song joong ki Brand ambassadornya dong :))) https://t.co/b1v9GQM4ky;id;erisa_santika;;
556;2021-09-03 12:45:15;Tekejut liat iklan scarlett BAnya song joong ki wkwkwkwwkwk gila gila gilaaaaa;id;cicittraa;;
557;2021-09-03 12:45:51;Bener2 ga nyangka SONG JOONG KI JADI BA SCARLETT, aku sebagai pengguna scarlett ikut seneng banget liatnya https://t.co/OEWTp2YE4c;id;yaellahboy;;
558;2021-09-03 12:48:00;yang bener aja Song Joong Ki × Scarlett wah;id;milkkaboo;;
559;2021-09-03 12:48:07;Eh sadis banget BA Scarlett Song Joong Ki ??;id;carallatte;;
